Priority,Partition,SentTime,ReceivedTime,TimeSpent,PayloadSize
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416036 +0000 GMT m=+1315.693232206,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416118 +0000 GMT m=+1315.693314045,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416177 +0000 GMT m=+1315.693373558,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416264 +0000 GMT m=+1315.693460125,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416347 +0000 GMT m=+1315.693543050,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416451 +0000 GMT m=+1315.693647426,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416543 +0000 GMT m=+1315.693739455,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416633 +0000 GMT m=+1315.693829244,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416695 +0000 GMT m=+1315.693891358,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416759 +0000 GMT m=+1315.693955232,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416847 +0000 GMT m=+1315.694043457,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416911 +0000 GMT m=+1315.694107349,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.416997 +0000 GMT m=+1315.694193318,10,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.417062 +0000 GMT m=+1315.694258421,11,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.417119 +0000 GMT m=+1315.694315849,11,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.417284 +0000 GMT m=+1315.694480570,11,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.417413 +0000 GMT m=+1315.694609335,11,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.417526 +0000 GMT m=+1315.694722188,11,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.417644 +0000 GMT m=+1315.694840502,11,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.417731 +0000 GMT m=+1315.694927090,11,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.417913 +0000 GMT m=+1315.695109351,11,83
default,15,2024-03-15 11:51:40.406 +0000 GMT,2024-03-15 11:51:40.418179 +0000 GMT m=+1315.695375086,12,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.636339 +0000 GMT m=+1315.913538030,8,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.636528 +0000 GMT m=+1315.913726940,8,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.63667 +0000 GMT m=+1315.913869443,8,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.636792 +0000 GMT m=+1315.913991513,8,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.636888 +0000 GMT m=+1315.914087347,8,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.636961 +0000 GMT m=+1315.914159718,8,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.637081 +0000 GMT m=+1315.914279605,9,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.637187 +0000 GMT m=+1315.914386438,9,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.637284 +0000 GMT m=+1315.914482634,9,83
medium,3,2024-03-15 11:51:40.628 +0000 GMT,2024-03-15 11:51:40.637358 +0000 GMT m=+1315.914557109,9,83
high,9,2024-03-15 11:51:40.789 +0000 GMT,2024-03-15 11:51:40.797365 +0000 GMT m=+1316.074566166,8,83
high,9,2024-03-15 11:51:40.79 +0000 GMT,2024-03-15 11:51:40.797563 +0000 GMT m=+1316.074763513,7,83
high,9,2024-03-15 11:51:40.79 +0000 GMT,2024-03-15 11:51:40.797709 +0000 GMT m=+1316.074909535,7,83
high,9,2024-03-15 11:51:40.79 +0000 GMT,2024-03-15 11:51:40.797806 +0000 GMT m=+1316.075006510,7,83
high,9,2024-03-15 11:51:40.79 +0000 GMT,2024-03-15 11:51:40.797924 +0000 GMT m=+1316.075125200,7,83
high,9,2024-03-15 11:51:40.79 +0000 GMT,2024-03-15 11:51:40.798027 +0000 GMT m=+1316.075227580,8,83
high,9,2024-03-15 11:51:40.79 +0000 GMT,2024-03-15 11:51:40.798139 +0000 GMT m=+1316.075340383,8,83
high,9,2024-03-15 11:51:40.79 +0000 GMT,2024-03-15 11:51:40.798239 +0000 GMT m=+1316.075440178,8,83
high,9,2024-03-15 11:51:40.79 +0000 GMT,2024-03-15 11:51:40.798328 +0000 GMT m=+1316.075529399,8,83
high,9,2024-03-15 11:51:40.79 +0000 GMT,2024-03-15 11:51:40.79845 +0000 GMT m=+1316.075650518,8,83
default,15,2024-03-15 11:52:01.89 +0000 GMT,2024-03-15 11:52:01.899691 +0000 GMT m=+1337.177136691,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.899906 +0000 GMT m=+1337.177352380,8,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.900033 +0000 GMT m=+1337.177479018,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.900133 +0000 GMT m=+1337.177579155,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.900259 +0000 GMT m=+1337.177705565,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.900326 +0000 GMT m=+1337.177772273,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.900449 +0000 GMT m=+1337.177895045,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.900586 +0000 GMT m=+1337.178032423,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.900669 +0000 GMT m=+1337.178115573,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.900739 +0000 GMT m=+1337.178184740,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.900905 +0000 GMT m=+1337.178350692,9,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.901001 +0000 GMT m=+1337.178447320,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.901164 +0000 GMT m=+1337.178610239,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.901294 +0000 GMT m=+1337.178740057,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.901369 +0000 GMT m=+1337.178815148,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.901486 +0000 GMT m=+1337.178932066,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.901575 +0000 GMT m=+1337.179021292,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.901673 +0000 GMT m=+1337.179118759,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.901741 +0000 GMT m=+1337.179186956,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.90188 +0000 GMT m=+1337.179326287,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.901948 +0000 GMT m=+1337.179394030,10,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.902043 +0000 GMT m=+1337.179488667,11,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.90211 +0000 GMT m=+1337.179556137,11,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.902206 +0000 GMT m=+1337.179651705,11,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.902271 +0000 GMT m=+1337.179717124,11,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.902365 +0000 GMT m=+1337.179810712,11,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.902438 +0000 GMT m=+1337.179884102,11,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.902528 +0000 GMT m=+1337.179974300,11,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.902607 +0000 GMT m=+1337.180053148,11,83
default,15,2024-03-15 11:52:01.891 +0000 GMT,2024-03-15 11:52:01.902676 +0000 GMT m=+1337.180122007,11,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.140447 +0000 GMT m=+1337.417896260,7,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.14066 +0000 GMT m=+1337.418109116,7,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.140848 +0000 GMT m=+1337.418296486,7,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.140941 +0000 GMT m=+1337.418389426,7,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.141062 +0000 GMT m=+1337.418510757,8,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.141159 +0000 GMT m=+1337.418608307,8,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.141269 +0000 GMT m=+1337.418718243,8,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.141353 +0000 GMT m=+1337.418801875,8,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.141455 +0000 GMT m=+1337.418903731,8,83
high,9,2024-03-15 11:52:02.133 +0000 GMT,2024-03-15 11:52:02.141519 +0000 GMT m=+1337.418967787,8,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.300907 +0000 GMT m=+1337.578357704,7,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.301133 +0000 GMT m=+1337.578583529,8,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.301464 +0000 GMT m=+1337.578914956,8,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.301547 +0000 GMT m=+1337.578997359,8,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.301637 +0000 GMT m=+1337.579088188,8,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.301699 +0000 GMT m=+1337.579149474,8,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.301786 +0000 GMT m=+1337.579236683,8,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.301844 +0000 GMT m=+1337.579294584,8,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.301924 +0000 GMT m=+1337.579374831,8,83
medium,3,2024-03-15 11:52:02.293 +0000 GMT,2024-03-15 11:52:02.302007 +0000 GMT m=+1337.579457379,9,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.458857 +0000 GMT m=+1337.736309912,7,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.459081 +0000 GMT m=+1337.736533626,8,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.459201 +0000 GMT m=+1337.736653826,8,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.459277 +0000 GMT m=+1337.736729841,8,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.459376 +0000 GMT m=+1337.736828664,8,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.459444 +0000 GMT m=+1337.736896754,8,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.459541 +0000 GMT m=+1337.736993451,8,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.459666 +0000 GMT m=+1337.737118398,8,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.459772 +0000 GMT m=+1337.737224714,8,83
low,1,2024-03-15 11:52:02.451 +0000 GMT,2024-03-15 11:52:02.459911 +0000 GMT m=+1337.737363722,8,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.676108 +0000 GMT m=+1358.953807574,8,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.676326 +0000 GMT m=+1358.954025201,8,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.676443 +0000 GMT m=+1358.954142471,8,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.676528 +0000 GMT m=+1358.954227458,8,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.676653 +0000 GMT m=+1358.954352020,8,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.676769 +0000 GMT m=+1358.954468501,8,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.676881 +0000 GMT m=+1358.954580051,8,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.676956 +0000 GMT m=+1358.954654991,8,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.677081 +0000 GMT m=+1358.954780426,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.677189 +0000 GMT m=+1358.954887794,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.677349 +0000 GMT m=+1358.955048356,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.677458 +0000 GMT m=+1358.955157229,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.677551 +0000 GMT m=+1358.955250121,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.67763 +0000 GMT m=+1358.955329419,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.677749 +0000 GMT m=+1358.955447958,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.677823 +0000 GMT m=+1358.955522379,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.677921 +0000 GMT m=+1358.955620101,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.677995 +0000 GMT m=+1358.955694484,9,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.67809 +0000 GMT m=+1358.955788966,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.678166 +0000 GMT m=+1358.955865182,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.678249 +0000 GMT m=+1358.955947895,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.67833 +0000 GMT m=+1358.956029196,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.678406 +0000 GMT m=+1358.956104922,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.678564 +0000 GMT m=+1358.956263400,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.67868 +0000 GMT m=+1358.956378884,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.678775 +0000 GMT m=+1358.956473713,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.678862 +0000 GMT m=+1358.956560837,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.678977 +0000 GMT m=+1358.956676661,10,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.679055 +0000 GMT m=+1358.956754296,11,83
default,15,2024-03-15 11:52:23.668 +0000 GMT,2024-03-15 11:52:23.679162 +0000 GMT m=+1358.956860819,11,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.847625 +0000 GMT m=+1359.125326007,8,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.84784 +0000 GMT m=+1359.125541224,8,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.847986 +0000 GMT m=+1359.125686652,8,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.848089 +0000 GMT m=+1359.125789976,9,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.848201 +0000 GMT m=+1359.125901764,9,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.848301 +0000 GMT m=+1359.126001725,9,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.848398 +0000 GMT m=+1359.126098821,9,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.848472 +0000 GMT m=+1359.126173457,9,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.848637 +0000 GMT m=+1359.126338435,9,83
medium,3,2024-03-15 11:52:23.839 +0000 GMT,2024-03-15 11:52:23.848751 +0000 GMT m=+1359.126452411,9,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.013273 +0000 GMT m=+1359.290975938,8,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.013466 +0000 GMT m=+1359.291169236,8,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.013605 +0000 GMT m=+1359.291308226,8,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.013706 +0000 GMT m=+1359.291409386,8,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.013801 +0000 GMT m=+1359.291503717,8,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.013879 +0000 GMT m=+1359.291581620,8,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.014039 +0000 GMT m=+1359.291741871,9,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.014189 +0000 GMT m=+1359.291892209,9,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.014267 +0000 GMT m=+1359.291969906,9,83
high,9,2024-03-15 11:52:24.005 +0000 GMT,2024-03-15 11:52:24.014382 +0000 GMT m=+1359.292085078,9,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.368892 +0000 GMT m=+1359.646599612,9,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.36907 +0000 GMT m=+1359.646776767,10,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.36919 +0000 GMT m=+1359.646897427,10,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.369287 +0000 GMT m=+1359.646993990,10,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.369379 +0000 GMT m=+1359.647086408,10,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.369455 +0000 GMT m=+1359.647162549,10,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.369557 +0000 GMT m=+1359.647263692,10,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.369622 +0000 GMT m=+1359.647329103,10,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.369706 +0000 GMT m=+1359.647413132,10,83
low,1,2024-03-15 11:52:24.359 +0000 GMT,2024-03-15 11:52:24.369794 +0000 GMT m=+1359.647501368,10,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.666617 +0000 GMT m=+1380.944571937,8,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.666815 +0000 GMT m=+1380.944769996,8,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.66694 +0000 GMT m=+1380.944894421,8,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.66704 +0000 GMT m=+1380.944994282,9,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.667128 +0000 GMT m=+1380.945082610,9,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.667205 +0000 GMT m=+1380.945160147,9,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.667295 +0000 GMT m=+1380.945249709,9,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.667363 +0000 GMT m=+1380.945317968,9,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.667428 +0000 GMT m=+1380.945382522,9,83
medium,3,2024-03-15 11:52:45.658 +0000 GMT,2024-03-15 11:52:45.66752 +0000 GMT m=+1380.945474292,9,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.83043 +0000 GMT m=+1381.108386238,8,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.830723 +0000 GMT m=+1381.108680009,8,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.830849 +0000 GMT m=+1381.108805614,8,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.830967 +0000 GMT m=+1381.108923285,8,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.831086 +0000 GMT m=+1381.109042947,9,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.831168 +0000 GMT m=+1381.109124672,9,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.831255 +0000 GMT m=+1381.109211298,9,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.831384 +0000 GMT m=+1381.109340225,9,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.831617 +0000 GMT m=+1381.109573854,9,83
high,9,2024-03-15 11:52:45.822 +0000 GMT,2024-03-15 11:52:45.831792 +0000 GMT m=+1381.109748547,9,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.98493 +0000 GMT m=+1381.262888126,9,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.98519 +0000 GMT m=+1381.263148582,10,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.985501 +0000 GMT m=+1381.263459345,10,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.985978 +0000 GMT m=+1381.263936162,10,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.986078 +0000 GMT m=+1381.264036112,11,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.98687 +0000 GMT m=+1381.264827931,11,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.987757 +0000 GMT m=+1381.265715526,12,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.987868 +0000 GMT m=+1381.265826513,12,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.987979 +0000 GMT m=+1381.265937474,12,83
low,1,2024-03-15 11:52:45.975 +0000 GMT,2024-03-15 11:52:45.988082 +0000 GMT m=+1381.266040359,13,83
default,15,2024-03-15 11:52:46.182 +0000 GMT,2024-03-15 11:52:46.190076 +0000 GMT m=+1381.468036320,8,83
default,15,2024-03-15 11:52:46.182 +0000 GMT,2024-03-15 11:52:46.190289 +0000 GMT m=+1381.468250056,8,83
default,15,2024-03-15 11:52:46.182 +0000 GMT,2024-03-15 11:52:46.190643 +0000 GMT m=+1381.468603531,8,83
default,15,2024-03-15 11:52:46.182 +0000 GMT,2024-03-15 11:52:46.190759 +0000 GMT m=+1381.468719683,8,83
default,15,2024-03-15 11:52:46.182 +0000 GMT,2024-03-15 11:52:46.190853 +0000 GMT m=+1381.468813391,8,83
default,15,2024-03-15 11:52:46.182 +0000 GMT,2024-03-15 11:52:46.190934 +0000 GMT m=+1381.468895064,8,83
default,15,2024-03-15 11:52:46.182 +0000 GMT,2024-03-15 11:52:46.191034 +0000 GMT m=+1381.468995011,9,83
